date of purchase,book TITLE,price of  book ,qty of book ,after cut charges paybele
28-04-2023,MPPEB MADHYA PRADESH PRATHMIK SHIKSHAK PATRATA PARIKSHA - 2023 SHARIRIK SHIKSHA ANV KHEL (SUBJECTIVE WITH OBJECTIVE) ,400,1,310
28-04-2023,Fundamentals of Physical Education (A book for all Physical Education Compettitive Exams),700,1,670
28-04-2023,Sharirik Shiksha Ek Samagra Adhyan | Dr. Shyam Narayan Singh,1170,1,835
28-04-2023,Sharirik Shiksha Ek Samagra Adhyan | Dr. Shyam Narayan Singh,1170,1,835
28-04-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE)",500,1,385
28-04-2023,B.P.Ed Guide Semester II,500,1,399
28-04-2023,UGC Examination For Library and Information Science (For UGC-Net/Slet/JGF and Other Competitive Examination),300,1,220
28-04-2023,Sharirik Shiksha Ek Samagra Adhyan | Dr. Shyam Narayan Singh,1170,1,835
28-04-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE)",500,1,385
28-04-2023,B.P.Ed Guide Semester-I,500,1,390
28-04-2023,B.P.Ed Guide Semester II,450,1,399
28-04-2023,B.P.Ed. Guide Semester - III ,450,1,385
29-04-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
29-04-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
29-04-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE)",500,1,385
02-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
02-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
02-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
02-05-2023,Physical Education Universe (Book for all Competitive Exams),500,3,330
02-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
02-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
02-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
02-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE)",500,1,385
02-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE)",500,1,385
02-05-2023,UGC Net Paper-II Samajshastra (UGC Net Paper-II Sociology) ,300,1,205
02-05-2023,Sharirik Shiksha Ek Samagra Adhyan | Dr. Shyam Narayan Singh,1170,1,880
02-05-2023,Sharirik Shiksha Ek Samagra Adhyan | Dr. Shyam Narayan Singh,1170,1,880
02-05-2023,Sharirik Shiksha Ek Samagra Adhyan | Dr. Shyam Narayan Singh,1170,1,835
02-05-2023,Sharirik Shiksha Ek Samagra Adhyan | Dr. Shyam Narayan Singh,1170,1,835
02-05-2023,Fundamentals of Physical Education (A book for all Physical Education Compettitive Exams),700,1,630
02-05-2023,MPPEB MADHYA PRADESH PRATHMIK SHIKSHAK PATRATA PARIKSHA - 2023 SHARIRIK SHIKSHA ANV KHEL (SUBJECTIVE WITH OBJECTIVE) ,400,1,310
02-05-2023,B.P.Ed Guide Semester-I ,500,1,390
03-05-2023,Sharirik Shiksha Ek Samagra Adhyan | Dr. Shyam Narayan Singh,1170,1,835
03-05-2023,Sharirik Shiksha Ek Samagra Adhyan | Dr. Shyam Narayan Singh,1170,1,835
03-05-2023,Sharirik Shiksha Ek Samagra Adhyan | Dr. Shyam Narayan Singh,1170,1,835
03-05-2023,UGC Net Digest - Physical Education ( Third Revised and Update Edition) In 3 Vol Set,2100,1,1640
03-05-2023,Fundamentals of Physical Education (A book for all Physical Education Compettitive Exams),700,1,669
03-05-2023,Fundamentals of Physical Education (A book for all Physical Education Compettitive Exams),700,1,669
03-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
03-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
03-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
03-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
03-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
03-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
03-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
03-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
03-05-2023,B.P.Ed. Guide Semester - III ,450,1,415
03-05-2023,B.P.Ed. Guide Semester - II,450,1,420
03-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE)",500,1,385
03-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE)",500,1,385
03-05-2023,A Book For All Physical Education Competitive Exams ( A Handbook for Physical Education Papers) - Previous Years Papers ,700,1,590
04-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
04-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
04-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,365
04-05-2023,Sharirik Shiksha Ek Samagra Adhyan | Dr. Shyam Narayan Singh,1170,1,835
04-05-2023,Sharirik Shiksha Ek Samagra Adhyan | Dr. Shyam Narayan Singh,1170,1,835
04-05-2023,"Physical Education For All Competitive Exams/ TGT&PGT, KVS,NVS,RSMSSB-PTI, HTET,DSSSB,SLET & UGC-NET",500,1,399
04-05-2023,B.P.Ed Guide Semester-I,500,1,390
05-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE)",500,1,385
05-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE)",500,1,385
05-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE)",500,1,385
05-05-2023,UGC NET Paper-II Rajniti Shastra (Political Science)- New Edition,500,1,320
05-05-2023,Sharirik Shiksha Ek Samagra Adhyan | Dr. Shyam Narayan Singh,1170,1,835
05-05-2023,Sharirik Shiksha Ek Samagra Adhyan | Dr. Shyam Narayan Singh,1170,1,835
05-05-2023,Sharirik Shiksha Ek Samagra Adhyan | Dr. Shyam Narayan Singh,1170,1,835
05-05-2023,Sharirik Shiksha Ek Samagra Adhyan | Dr. Shyam Narayan Singh,1170,1,835
05-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
05-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
05-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
05-05-2023,UGC Net Digest - Physical Education ( Third Revised and Update Edition) In 3 Vol Set,2100,1,1635
06-05-2023,Sharirik Shiksha Ek Samagra Adhyan | Dr. Shyam Narayan Singh,1170,1,835
06-05-2023,Sharirik Shiksha Ek Samagra Adhyan | Dr. Shyam Narayan Singh,1170,1,835
06-05-2023,Sharirik Shiksha Ek Samagra Adhyan | Dr. Shyam Narayan Singh,1170,1,950
06-05-2023,Sharirik Shiksha Ek Samagra Adhyan | Dr. Shyam Narayan Singh,1170,1,950
06-05-2023,Sharirik Shiksha Ek Samagra Adhyan | Dr. Shyam Narayan Singh,1170,1,950
06-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE)",500,1,385
06-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
06-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
06-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
06-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
06-05-2023,Sharirik Shiksha aur Khel Vigyan Me Shodh Prakriya (Research Process in Physical Education and Sports Science) - M.P.Ed. New Syllabus 2019,250,1,230
06-05-2023,An Ayurvedic and Modern Approach For Diet and Health,250,1,218
06-05-2023,Contemporary World Politics & Politics in India Since Independence - Class- XII,500,1,330
08-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE)",500,1,385
08-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE)",500,1,385
08-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE)",500,1,385
08-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
08-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
08-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
08-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
08-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
08-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
08-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
08-05-2023,टूर्नामेन्ट (Tournament) ,200,1,190
08-05-2023,M.P.Ed. Guide Semester - II (New Syllabus),500,1,398
08-05-2023,UGC NET DIGEST Physical Education - Question Paper-2 (3 Vol Set) ,2200,1,1500
08-05-2023,Fundamentals of Physical Education (A book for all Physical Education Compettitive Exams),700,1,669
08-05-2023,Fundamentals of Physical Education (A book for all Physical Education Compettitive Exams),700,1,669
08-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,335
08-05-2023,Fundamentals of Physical Education (A book for all Physical Education Compettitive Exams),700,1,669
08-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,335
09-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE)",500,1,385
09-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE)",500,1,385
09-05-2023,Khel Chikitsa/Sports Medicine/B.P.Ed./M.P.Ed. New Syllabus,350,1,300
09-05-2023,UGC Examination For Library and Information Science (For UGC-Net/Slet/JGF and Other Competitive Examination),300,1,220
09-05-2023,M.P.Ed. Guide Semester - II (New Syllabus) ,500,1,398
09-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,335
10-05-2023,Fundamentals of Physical Education (A book for all Physical Education Compettitive Exams),700,1,669
10-05-2023,Khelo ke Niyum (Rules of Sports& Gmae),300,1,280
10-05-2023,Concepts of Pharmaceutical Quality Assurance and Quality Management,900,1,648
10-05-2023,UGC Examination For Library and Information Science (For UGC-Net/Slet/JGF and Other Competitive Examination),300,1,220
10-05-2023,B.P.Ed. Guide Semester - IV ,500,1,410
10-05-2023,B.P.Ed. Guide Semester - III,500,1,410
10-05-2023,B.P.Ed Guide Semester II,500,1,420
10-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) ",500,1,385
10-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,335
12-05-2023,"Physical Education and Sports Sciences- Competitive & Objective/Book for All Competitive Exams UGC-NET, DSSSB, TGT-PGT, NTA-NET, KVS, NVS, HTET, SLET [Paperback] [2021] Prof. Dhananjoy Shaw Ph. D.",800,1,600
12-05-2023,Total Fitness is a Lifelong Investment [Paperback] [,500,1,449
12-05-2023,Fundamentals of Physical Education (A book for all Physical Education Compettitive Exams) [Paperback] [2020] Mr. Ajay Dhankar & ,700,1,500
12-05-2023,An Ayurvedic and Modern Approach For Diet and Health [Paperback] [2018] Dr. Ankush D. Jadhav,350,1,200
12-05-2023,Contemporary World Politics & Politics in India Since Independence - Class- XII [Paperback] ,400,1,350
12-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,335
12-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,335
12-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,335
12-05-2023,Physical Education - UGC - Net Digest (Third Revised and Updated Edition) In (3 Volumes) 2022 Edition ,2100,1,1485
12-05-2023,MPPEB MADHYA PRADESH PRATHMIK SHIKSHAK PATRATA PARIKSHA - 2023 SHARIRIK SHIKSHA ANV KHEL ,400,1,310
12-05-2023,B.P.Ed Guide Semester II [Paperback] [2020] Dr,500,1,410
12-05-2023,Physical Education - UGC - Net Digest (Third Revised and Updated Edition) In (3 Volumes) 2022 Edition ,2100,1,1620
13-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) ",500,1,385
13-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) ",500,1,385
13-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
13-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
13-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
13-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
13-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
13-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,335
13-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,335
13-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,335
13-05-2023,Physical Education - UGC - Net Digest (Third Revised and Updated Edition) In (3 Volumes) 2022 Edition,2100,1,1480
13-05-2023,M.P.Ed. Guide Semester - II (New Syllabus) ,500,1,398
13-05-2023,Khelo Ke Niyum - 2022 ,350,1,245
15-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,335
15-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,335
15-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,335
15-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,335
15-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,335
15-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,335
15-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
15-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
15-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
15-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
15-05-2023,An Ayurvedic and Modern Approach For Diet and Health,250,1,218
15-05-2023,Fundamentals of Physical Education (A book for all Physical Education Compettitive Exams),700,1,669
15-05-2023,Fundamentals of Physical Education (A book for all Physical Education Compettitive Exams),700,1,669
15-05-2023,B.P.Ed Guide Semester II,500,1,420
15-05-2023,"SHARIRIK SHIKSHA EK SAMGRA ADHYAN 2019 EDITION TGT, PGT, UGC NET",1170,1,899
15-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) ",500,1,385
15-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) ",500,1,385
15-05-2023,B.P.Ed. Guide Semester - III,450,1,410
16-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) ",500,1,385
16-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) ",500,1,385
16-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) ",500,1,385
16-05-2023,"SHARIRIK SHIKSHA EK SAMGRA ADHYAN 2019 EDITION TGT, PGT, UGC NET",1170,1,899
16-05-2023,Fundamentals of Physical Education (A book for all Physical Education Compettitive Exams) ,700,1,669
16-05-2023,Physical Education - UGC - Net Digest (Third Revised and Updated Edition) In (3 Volumes) 2022 Edition,2100,1,1482
16-05-2023,Physical Education - UGC - Net Digest (Third Revised and Updated Edition) In (3 Volumes) 2022 Edition,2100,1,1499
16-05-2023,Constitutional Law -2017 ,1500,1,790
16-05-2023,Contemporary World Politics & Politics in India Since Independence - Class- XII,500,1,350
17-05-2023,Fundamentals of Physical Education (A book for all Physical Education Compettitive Exams) ,700,1,669
17-05-2023,B.P.Ed Guide Semester II,500,1,450
17-05-2023,"SHARIRIK SHIKSHA EK SAMGRA ADHYAN 2019 EDITION TGT, PGT, UGC NET",1170,1,940
17-05-2023,"SHARIRIK SHIKSHA EK SAMGRA ADHYAN 2019 EDITION TGT, PGT, UGC NET",1170,1,940
17-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,335
17-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) ",500,1,385
17-05-2023,UGC Net Digest - Physical Education ( Third Revised and Update Edition) In 3 Vol Set,2100,1,1599
17-05-2023,टूर्नामेन्ट (Tournament),200,1,190
17-05-2023,"SHARIRIK SHIKSHA EK SAMGRA ADHYAN 2019 EDITION TGT, PGT, UGC NET",1170,1,940
17-05-2023,"T.G.T., P.G.T., K.V.S., N.V.S., D.S.S.S.B-SHARIRIK SHIKSHA ( OBJECTIVE TYPE QUESTION)-2017",300,1,200
18-05-2023,Physical Education - UGC - Net Digest (Third Revised and Updated Edition) In (3 Volumes) 2022 Edition,2100,1,1483
18-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
18-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,335
18-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,335
18-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
18-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
18-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
18-05-2023,"Physical Education For All Competitive Exams/ TGT&PGT, KVS,NVS,RSMSSB-PTI, HTET,DSSSB,SLET & UGC-NET",500,1,399
18-05-2023,UGC NET/SET SHARIRIK SHIKSHA - 2019,850,1,450
18-05-2023,Fundamentals of Physical Education (A book for all Physical Education Compettitive Exams),700,1,669
18-05-2023,"Sharirik Shiksha - Ek Samagra Adhyayan (Vastunishtha Prashna Shrankhla) ( L.T., T.G.T., P.G.T., STATE - SLET & U.G.C. - NET )",650,1,590
18-05-2023,TGT Eligiblity Digest Physical and Health Education - 2019,850,1,530
18-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) ",500,1,385
18-05-2023,M.P.Ed. Guide Semester - II (New Syllabus) ,500,1,398
19-05-2023,"SHARIRIK SHIKSHA EK SAMGRA ADHYAN 2019 EDITION TGT, PGT, UGC NET",1170,1,940
19-05-2023,"SHARIRIK SHIKSHA EK SAMGRA ADHYAN 2019 EDITION TGT, PGT, UGC NET",1170,1,940
19-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
19-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
20-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,335
20-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,335
20-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
20-05-2023,Physical Education - UGC - Net Digest (Third Revised and Updated Edition) In (3 Volumes) 2022 Edition,2100,1,1483
20-05-2023,Pro-Kabaddi (FIRST EDITION) ,600,1,400
20-05-2023,"UGC NET DIGEST PRASHN PATRA -2, SHARIRIK SHIKSHA (PRATHAM SANSKARAN) - TEEN KHANDO ME",2200,1,1460
20-05-2023,"Sharirik shiksha ek samagra adhyayan (T.G.T., P.G.T., U.G.C. - NET) ",1170,1,925
20-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) ",500,1,350
20-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) ",500,1,350
22-05-2023,"Sharirik shiksha ek samagra adhyayan (T.G.T., P.G.T., U.G.C. - NET) ",1170,1,925
22-05-2023,UGC Net Digest - Physical Education ( Third Revised and Update Edition) In 3 Vol Set,2100,1,1483
22-05-2023,UGC Net Digest - Physical Education ( Third Revised and Update Edition) In 3 Vol Set,2100,1,1483
22-05-2023,UGC Net Digest - Physical Education ( Third Revised and Update Edition) In 3 Vol Set,2100,1,1483
22-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
22-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
22-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
22-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,330
22-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
22-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
22-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
22-05-2023,"UGC NET DIGEST PRASHN PATRA -2, SHARIRIK SHIKSHA (PRATHAM SANSKARAN) - TEEN KHANDO ME",2200,1,1460
22-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) ",500,1,350
22-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) ",500,1,350
22-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) ",500,1,350
22-05-2023,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) ",500,1,350
23-05-2023,Health and Fitness Education,150,1,150
23-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
23-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,335
23-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
23-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
23-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
23-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
23-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
23-05-2023,Physical Education Universe (Book for all Competitive Exams),500,1,320
23-05-2023,UGC Net Digest - Physical Education ( Third Revised and Update Edition) In 3 Vol Set,2100,1,1483
23-05-2023,UGC Net Digest - Physical Education ( Third Revised and Update Edition) In 3 Vol Set,2100,1,1483
